Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,CA,US,50,,specimens,,S,W
2012,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,CA,,1,,bone carvings,,Q,W
2012,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,CA,FR,,1,,baleen,,Q,W
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,BR,AR,,40,,bodies,,S,W
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,XX,,2,bone carvings,,S,W
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,CA,XX,2,,bone carvings,,S,W
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,FR,XX,1,,bone carvings,,P,U
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,US,NZ,,26,,specimens,,S,W
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,XX,AU,NZ,,1,bones,,Q,W
2012,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,ZA,HS,,50,,skins,,S,W
2012,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CA,US,,,47,skin pieces,,S,W
2012,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CN,US,,1,,specimens,microgrammes,S,W
2012,I,Eubalaena glacialis,Mammalia,Cetacea,Balaenidae,Eubalaena,CN,US,,,1,specimens,,S,W
2012,I,Eubalaena japonica,Mammalia,Cetacea,Balaenidae,Eubalaena,JP,HS,,5,,skin pieces,g,S,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,AU,CN,,13,specimens,,Q,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DE,IS,,,688,specimens,ml,S,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,FO,IS,,,10,meat,kg,T,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,74,,bodies,,S,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,IS,,,1779.36,meat,kg,T,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NO,,,30,meat,kg,T,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,CA,,,82,specimens,,S,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NZ,DK,,1,,carvings,,T,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,US,1,,specimens,,S,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CL,AQ,120,,bone pieces,,S,W
2012,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CL,,,120,bone pieces,,S,W
2012,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,103,,bodies,,S,W
2012,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CL,,3,,specimens,,S,W
2012,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,XX,CL,,,120,bone pieces,,S,W
2012,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,XX,CL,,,3,specimens,g,S,W
2012,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,XX,CL,,,20,specimens,,S,W
2012,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,100,,bodies,,S,X
2012,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,205,,skin pieces,g,S,X
2012,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,44,,specimens,,S,W
2012,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,XX,,1,skulls,,S,W
2012,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,50,,bodies,,S,W
2012,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,210,,skin pieces,g,S,W
2012,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,XX,1,,skulls,,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,AU,OM,,6,6,specimens,,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,XX,,1,bone carvings,,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,US,,1,,specimens,microgrammes,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,US,,,1,specimens,,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,15,,skin pieces,g,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,CA,,,7,specimens,,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,XX,1,,bone carvings,,S,W
2012,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,,46,specimens,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,FR,,1,,baleen,,Q,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,XX,,1,bones,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,US,XX,,1,bone pieces,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,US,,1,,specimens,microgrammes,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,US,,,1,specimens,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,XX,,2,bones,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,2,,bones,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,GL,,1.3,1.3,carvings,kg,P,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,DK,IS,,,1250,specimens,g,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,HS,,65,,skin pieces,g,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,IS,,725150,1050000,meat,kg,T,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,IS,,25000,,meat,,T,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,KR,US,,0.03,,specimens,ml,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,KR,US,,,6,specimens,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,NL,CA,,,62,specimens,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,US,1,,specimens,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,XX,1,,bones,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,XX,1,,bone pieces,,S,W
2012,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,14,,specimens,,S,W
2012,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,CA,US,4,,baleen,,P,W
2012,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,CA,US,1,,bone carvings,,P,W
2012,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,US,CA,US,1,,hair,,P,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,AU,US,,,40,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CN,US,,1,,specimens,microgrammes,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,CN,US,,,1,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,DK,GL,,5,5,baleen,,P,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,FR,MG,,100,,specimens,g,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,CA,,28,,specimens,g,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,GS,,0.1,,specimens,kg,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,NO,,,7,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,ZA,MZ,,27,skins,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,ZA,MZ,27,,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,ZA,,,34,skins,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,ZA,,7,,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,IE,CV,,,0.50,specimens,kg,S,
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,IE,CV,,50,,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,HS,,20,,skin pieces,g,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NL,CA,,,50,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,FR,,,754.5,specimens,ml,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,NZ,NC,,503,,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,36,,specimens,ml,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,BR,,,100,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,,5,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CL,,32,,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,FR,,,158,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,VC,XX,4,,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,VC,,,4,oil,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,WS,,1,,skin pieces,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,WS,,,1,specimens,,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,XX,CL,,,32,specimens,g,S,W
2012,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,XX,CL,,,40,specimens,,S,W
2012,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,TR,NL,,2,,live,,Z,U
2012,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,GB,MU,,20,,specimens,ml,S,W
2012,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,GB,MU,,150,120,specimens,,S,W
2012,I,Bos sauveli,Mammalia,Artiodactyla,Bovidae,Bos,FR,ZA,XX,,1,trophies,,P,W
2012,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,GB,NA,1,,horns,,P,U
2012,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,SE,NO,PK,,1,trophies,,P,W
2012,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CA,ZA,XX,,3,trophies,,P,W
2012,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,FR,ZA,,1,,trophies,,P,W
2012,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NA,ZA,XX,,1,trophies,,P,W
2012,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NA,ZA,,3,,trophies,,P,W
2012,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,NL,TR,XX,,1,live,,Z,U
2012,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,HK,GB,,2,,carvings,,T,U
2012,I,Atelopus zeteki,Amphibia,Anura,Bufonidae,Atelopus,US,PA,,45,,bodies,,S,W
2012,I,Cacatua haematuropygia,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,PH,,,9,feathers,,S,W
2012,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,DO,PR,,2,,live,,T,
2012,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,U
2012,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GB,SG,ID,,4,specimens,,S,W
2012,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,CH,AR,1,3,garments,,T,W
2012,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,CH,AR,,8,garments,,T,W
2012,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,MO,CH,AR,2,8,garments,,T,W
2012,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,SG,CH,AR,,2,garments,,T,W
2012,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,FR,US,CA,1,,skins,,P,W
2012,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,skins,,P,W
2012,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,2,skins,,T,W
2012,I,Gymnogyps californianus,Aves,Falconiformes,Cathartidae,Gymnogyps,US,CA,XX,10,,feathers,,P,W
2012,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,FR,GA,,,151,specimens,,S,R
2012,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,1600,,specimens,g,S,W
2012,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,4.38,,specimens,kg,S,W
2012,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,NO,CG,,,500,specimens,,S,
2012,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,US,CG,,,6,specimens,,S,
2012,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,KR,BN,,2,2,bodies,,Q,W
2012,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,KR,BN,,1,,specimens,ml,Z,W
2012,I,Piliocolobus rufomitratus,Mammalia,Primates,Cercopithecidae,Piliocolobus,US,UG,,200,,hair,g,S,W
2012,I,Blastocerus dichotomus,Mammalia,Artiodactyla,Cervidae,Blastocerus,FR,UY,,,2,specimens,,S,W
2012,I,Hippocamelus antisensis,Mammalia,Artiodactyla,Cervidae,Hippocamelus,FR,UY,,,2,bones,,S,W
2012,I,Hippocamelus bisulcus,Mammalia,Artiodactyla,Cervidae,Hippocamelus,CL,AR,,,64,specimens,,S,W
2012,I,Hippocamelus bisulcus,Mammalia,Artiodactyla,Cervidae,Hippocamelus,FR,UY,,,2,specimens,,S,W
2012,I,Pudu puda,Mammalia,Artiodactyla,Cervidae,Pudu,FR,UY,,,2,specimens,,S,W
2012,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,US,GB,NA,1,,horns,,P,U
2012,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,14,,specimens,mg,S,W
2012,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,10,,specimens,mg,S,W
2012,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,DE,MG,,400,,specimens,,S,W
2012,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,102,,specimens,mg,S,W
2012,I,Microcebus berthae,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,11,,specimens,mg,S,W
2012,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,100,,specimens,mg,S,W
2012,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,200,,specimens,,S,W
2012,I,Microcebus ravelobensis,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,48,,specimens,mg,S,W
2012,I,Microcebus tavaratra,Mammalia,Primates,Cheirogaleidae,Microcebus,PT,MG,,496,,specimens,,S,W
2012,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,22,,specimens,mg,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,DE,US,,,1,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,ES,IL,,,40,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,FR,NI,,,25,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,TR,IL,,,1,live,,Z,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,AU,,,67,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BM,,11,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BR,,115,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,58,200,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,CA,,,10,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,FR,,,118.6,skins,g,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,HS,,6,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,46,,bones,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,50,,scales,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,114,,skin pieces,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,,236,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NC,,31,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,NI,,50,32,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,PA,,16,,specimens,,S,W
2012,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,TW,,10,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AR,UY,,110,110,bones,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,XX,,8,specimens,cm3,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,NZ,XX,,31,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,VU,,66,66,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BR,UY,,20,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,FR,,,608,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,GB,,30,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SC,,150,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,SR,,41,,specimens,g,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,CR,,450,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,IT,US,GH,,2,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,MX,CR,,67,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NL,NZ,PG,,1,carapaces,,P,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,AU,,,210,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BM,,143,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,BS,,443,1000,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,,18,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,67,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,PF,25,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,146.9,skins,g,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,200,specimens,ml,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,FR,,,25,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GB,XX,1,,shells,kg,P,U
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,25,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MG,,20,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,20,,bones,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,9,,skins,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,,52,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NC,,37,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,NI,,204,206,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PA,,150,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PF,,1,,specimens,,S,W
2012,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TW,,36,,specimens,,S,W
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BY,GB,,5,,specimens,,Q,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,BY,,,5,specimens,,Q,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MC,XX,,2,carvings,,T,U
2012,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,,8,,carapaces,,T,U
